LSOACode,Violence_Total
E01000339,0
E01000339,1
E01000339,0
E01000340,4
E01000340,6
E01000340,6
E01000340,0
E01000340,0
E01000340,1
E01000341,3
E01000341,2
E01000341,6
E01000341,0
E01000341,1
E01000341,0
E01000342,4
E01000342,3
E01000342,10
E01000342,0
E01000342,2
E01000342,3
E01000343,7
E01000343,6
E01000343,14
E01000343,0
E01000343,0
E01000343,4
E01000344,1
E01000344,3
E01000344,2
E01000344,0
E01000344,1
E01000345,0
E01000345,0
E01000345,5
E01000345,0
E01000345,0
E01000345,2
E01000346,1
E01000346,5
E01000346,6
E01000346,0
E01000346,2
E01000347,6
E01000347,3
E01000347,11
E01000347,3
E01000347,0
E01000347,1
E01000348,2
E01000348,1
E01000348,4
E01000348,0
E01000348,0
E01000348,0
E01000349,3
E01000349,3
E01000349,2
E01000349,0
E01000349,0
E01000349,1
E01000350,4
E01000350,2
E01000350,4
E01000350,1
E01000350,0
E01000350,1
E01000351,0
E01000351,1
E01000351,7
E01000351,0
E01000351,0
E01000351,0
E01000352,7
E01000352,6
E01000352,20
E01000352,0
E01000352,0
E01000352,4
E01000353,4
E01000353,2
E01000353,7
E01000353,1
E01000353,2
E01000353,1
E01000354,4
E01000354,4
E01000354,12
E01000354,0
E01000354,0
E01000355,1
E01000355,1
E01000355,3
E01000355,0
E01000355,0
E01000355,2
E01000356,2
E01000356,9
E01000356,7
E01000356,0
E01000356,0
E01000356,0
E01000357,3
E01000357,0
E01000357,1
E01000357,1
E01000357,0
E01000358,3
E01000358,1
E01000358,4
E01000358,1
E01000358,0
E01000358,3
E01000359,2
E01000359,3
E01000359,3
E01000359,1
E01000359,0
E01000360,57
E01000360,50
E01000360,35
E01000360,0
E01000360,4
E01000360,6
E01000360,48
E01000361,1
E01000361,3
E01000361,3
E01000361,0
E01000361,0
E01000362,26
E01000362,34
E01000362,46
E01000362,0
E01000362,5
E01000362,11
E01000363,3
E01000363,1
E01000363,6
E01000363,1
E01000363,1
E01000364,3
E01000364,5
E01000364,5
E01000364,0
E01000364,1
E01000364,3
E01000365,7
E01000365,8
E01000365,7
E01000365,0
E01000365,2
E01000365,6
E01000366,2
E01000366,3
E01000366,9
E01000366,1
E01000366,0
E01000366,4
E01000367,8
E01000367,4
E01000367,16
E01000367,0
E01000367,4
E01000367,1
E01000368,6
E01000368,4
E01000368,13
E01000368,0
E01000368,1
E01000368,6
E01000369,5
E01000369,7
E01000369,4
E01000369,0
E01000369,0
E01000369,1
E01000370,2
E01000370,3
E01000370,12
E01000370,0
E01000370,0
E01000370,0
E01000371,2
E01000371,7
E01000371,2
E01000371,0
E01000371,0
E01000371,2
E01000372,6
E01000372,5
E01000372,17
E01000372,0
E01000372,2
E01000372,6
E01000373,3
E01000373,12
E01000373,5
E01000373,0
E01000373,0
E01000373,1
E01000373,1
E01000374,10
E01000374,5
E01000374,15
E01000374,1
E01000374,1
E01000374,4
E01000375,7
E01000375,13
E01000375,11
E01000375,0
E01000375,2
E01000375,7
E01000376,6
E01000376,9
E01000376,7
E01000376,1
E01000376,1
E01000376,3
E01000377,6
E01000377,5
E01000377,5
E01000377,0
E01000377,1
E01000377,0
E01000378,22
E01000378,38
E01000378,40
E01000378,3
E01000378,4
E01000378,13
E01000379,10
E01000379,6
E01000379,6
E01000379,0
E01000379,0
E01000379,3
E01000380,7
E01000380,5
E01000380,11
E01000380,0
E01000380,0
E01000380,1
E01000381,8
E01000381,14
E01000381,15
E01000381,0
E01000381,0
E01000381,0
E01000381,2
E01000382,7
E01000382,5
E01000382,9
E01000382,0
E01000382,1
E01000382,4
E01000383,9
E01000383,9
E01000383,8
E01000383,0
E01000383,0
E01000383,1
E01000384,4
E01000384,3
E01000384,9
E01000384,0
E01000384,1
E01000384,1
E01000385,20
E01000385,19
E01000385,16
E01000385,1
E01000385,4
E01000385,8
E01000386,8
E01000386,5
E01000386,14
E01000386,1
E01000386,6
E01000386,6
E01000387,7
E01000387,1
E01000387,8
E01000387,1
E01000387,5
E01000388,4
E01000388,4
E01000388,10
E01000388,0
E01000388,0
E01000388,0
E01000389,7
E01000389,7
E01000389,14
E01000389,0
E01000389,1
E01000389,1
E01000390,7
E01000390,1
E01000390,5
E01000390,0
E01000390,0
E01000390,2
E01000391,6
E01000391,3
E01000391,5
E01000391,3
E01000391,2
E01000392,21
E01000392,16
E01000392,33
E01000392,1
E01000392,1
E01000392,4
E01000393,2
E01000393,15
E01000393,14
E01000393,0
E01000393,2
E01000393,3
E01000394,8
E01000394,6
E01000394,11
E01000394,1
E01000394,0
E01000394,3
E01000395,1
E01000395,5
E01000395,3
E01000395,0
E01000395,0
E01000395,2
E01000396,1
E01000396,1
E01000396,1
E01000396,0
E01000398,3
E01000398,2
E01000398,6
E01000398,0
E01000398,2
E01000398,0
E01000399,2
E01000399,3
E01000399,9
E01000399,1
E01000399,1
E01000399,1
E01000400,4
E01000400,7
E01000400,9
E01000400,0
E01000400,0
E01000400,3
E01000401,13
E01000401,15
E01000401,19
E01000401,0
E01000401,0
E01000401,3
E01000402,7
E01000402,5
E01000402,11
E01000402,0
E01000402,7
E01000402,0
E01000403,25
E01000403,30
E01000403,41
E01000403,5
E01000403,2
E01000403,11
E01000404,19
E01000404,15
E01000404,19
E01000404,2
E01000404,12
E01000404,8
E01000405,16
E01000405,9
E01000405,16
E01000405,0
E01000405,2
E01000405,4
E01000406,9
E01000406,19
E01000406,16
E01000406,3
E01000406,3
E01000406,2
E01000406,4
E01000407,3
E01000407,4
E01000407,6
E01000407,0
E01000407,0
E01000407,2
E01000407,0
E01000408,11
E01000408,14
E01000408,19
E01000408,4
E01000408,2
E01000408,6
E01000409,2
E01000409,2
E01000409,3
E01000409,0
E01000409,1
E01000409,1
E01000410,7
E01000410,2
E01000410,8
E01000410,0
E01000410,0
E01000410,2
E01000411,1
E01000411,1
E01000411,1
E01000411,1
E01000411,2
E01000412,2
E01000412,1
E01000412,9
E01000412,0
E01000412,0
E01000412,0
E01000413,5
E01000413,3
E01000413,7
E01000413,0
E01000413,0
E01000413,3
E01000414,9
E01000414,19
E01000414,15
E01000414,0
E01000414,1
E01000414,2
E01000414,10
E01000415,3
E01000415,4
E01000415,2
E01000415,0
E01000415,1
E01000415,0
E01000416,32
E01000416,30
E01000416,11
E01000416,0
E01000416,2
E01000416,2
E01000416,5
E01000417,2
E01000417,5
E01000417,10
E01000417,0
E01000417,6
E01000417,3
E01000418,6
E01000418,12
E01000418,12
E01000418,0
E01000418,4
E01000418,3
E01000419,2
E01000419,0
E01000419,3
E01000419,0
E01000419,0
E01000419,2
E01000420,2
E01000420,2
E01000420,9
E01000420,0
E01000420,0
E01000420,1
E01000421,0
E01000421,0
E01000421,0
E01000421,0
E01000422,9
E01000422,9
E01000422,9
E01000422,0
E01000422,1
E01000422,4
E01000423,2
E01000423,1
E01000423,3
E01000423,0
E01000423,1
E01000423,1
E01000424,2
E01000424,7
E01000424,4
E01000424,0
E01000424,0
E01000424,1
E01000425,1
E01000425,1
E01000425,4
E01000425,1
E01000425,1
E01000426,3
E01000426,7
E01000426,8
E01000426,1
E01000426,0
E01000426,1
E01000427,10
E01000427,8
E01000427,8
E01000427,0
E01000427,2
E01000427,0
E01000428,17
E01000428,17
E01000428,10
E01000428,1
E01000428,3
E01000428,9
E01000429,11
E01000429,12
E01000429,25
E01000429,0
E01000429,2
E01000429,4
E01000429,7
E01000430,7
E01000430,19
E01000430,14
E01000430,1
E01000430,0
E01000430,1
E01000431,14
E01000431,11
E01000431,36
E01000431,1
E01000431,1
E01000431,7
E01000432,7
E01000432,13
E01000432,21
E01000432,0
E01000432,6
E01000432,4
E01000433,15
E01000433,12
E01000433,33
E01000433,0
E01000433,5
E01000433,6
E01000434,8
E01000434,16
E01000434,17
E01000434,2
E01000434,2
E01000434,1
E01000435,8
E01000435,8
E01000435,13
E01000435,0
E01000435,0
E01000435,4
E01000435,4
E01000436,2
E01000436,4
E01000436,0
E01000436,0
E01000436,2
E01000437,3
E01000437,3
E01000437,8
E01000437,1
E01000437,1
E01000438,4
E01000438,5
E01000438,12
E01000438,0
E01000438,0
E01000438,1
E01000439,13
E01000439,18
E01000439,14
E01000439,0
E01000439,1
E01000439,7
E01000440,3
E01000440,1
E01000440,2
E01000440,0
E01000440,0
E01000440,1
E01000441,9
E01000441,9
E01000441,10
E01000441,0
E01000441,2
E01000441,4
E01000441,4
E01000442,5
E01000442,4
E01000442,8
E01000442,2
E01000442,3
E01000443,3
E01000443,3
E01000443,2
E01000443,0
E01000443,1
E01000443,2
E01000444,6
E01000444,4
E01000444,3
E01000444,0
E01000444,0
E01000444,1
E01000445,1
E01000445,5
E01000445,6
E01000445,0
E01000445,3
E01000445,0
E01000446,1
E01000446,4
E01000446,3
E01000446,0
E01000446,2
E01000447,11
E01000447,16
E01000447,29
E01000447,1
E01000447,2
E01000447,2
E01000447,12
E01000448,0
E01000448,1
E01000448,1
E01000448,0
E01000448,0
E01000449,1
E01000449,2
E01000449,6
E01000449,0
E01000450,9
E01000450,6
E01000450,9
E01000450,0
E01000450,1
E01000450,4
E01000451,5
E01000451,1
E01000451,12
E01000451,0
E01000451,1
E01000452,4
E01000452,3
E01000452,4
E01000452,2
E01000452,1
E01000453,5
E01000453,3
E01000453,11
E01000453,2
E01000453,0
E01000453,2
E01000454,3
E01000454,4
E01000454,14
E01000454,0
E01000454,5
E01000454,0
E01000455,9
E01000455,13
E01000455,7
E01000455,0
E01000455,0
E01000455,1
E01000456,0
E01000456,0
E01000456,4
E01000456,0
E01000456,0
E01000457,14
E01000457,15
E01000457,23
E01000457,1
E01000457,1
E01000457,6
E01000458,1
E01000458,2
E01000458,2
E01000459,6
E01000459,10
E01000459,10
E01000459,0
E01000459,0
E01000459,1
E01000460,1
E01000460,1
E01000460,3
E01000460,0
E01000460,1
E01000461,3
E01000461,6
E01000461,2
E01000461,0
E01000461,0
E01000461,1
E01000462,12
E01000462,7
E01000462,18
E01000462,0
E01000462,0
E01000462,2
E01000462,6
E01000463,1
E01000463,1
E01000463,1
E01000463,0
E01000463,0
E01000463,0
E01000464,11
E01000464,11
E01000464,11
E01000464,1
E01000464,0
E01000464,4
E01000465,11
E01000465,8
E01000465,18
E01000465,0
E01000465,2
E01000465,6
E01000466,20
E01000466,16
E01000466,16
E01000466,0
E01000466,5
E01000466,17
E01000466,3
E01000467,6
E01000467,7
E01000467,3
E01000467,0
E01000467,1
E01000467,1
E01000468,14
E01000468,15
E01000468,9
E01000468,0
E01000468,0
E01000468,2
E01000468,4
E01000469,6
E01000469,18
E01000469,13
E01000469,0
E01000469,5
E01000469,3
E01000470,13
E01000470,15
E01000470,9
E01000470,0
E01000470,0
E01000470,7
E01000470,6
E01000471,6
E01000471,10
E01000471,11
E01000471,0
E01000471,1
E01000471,1
E01000472,14
E01000472,16
E01000472,18
E01000472,2
E01000472,1
E01000472,8
E01000473,16
E01000473,26
E01000473,28
E01000473,0
E01000473,4
E01000473,3
E01000473,7
E01000474,5
E01000474,5
E01000474,8
E01000474,0
E01000474,3
E01000474,2
E01000475,7
E01000475,14
E01000475,9
E01000475,0
E01000475,1
E01000475,0
E01000476,4
E01000476,11
E01000476,12
E01000476,0
E01000476,2
E01000476,5
E01000477,10
E01000477,16
E01000477,19
E01000477,2
E01000477,2
E01000477,3
E01000478,2
E01000478,5
E01000478,12
E01000478,1
E01000478,3
E01000478,2
E01000479,7
E01000479,8
E01000479,9
E01000479,0
E01000479,2
E01000479,0
E01000479,1
E01000480,3
E01000480,0
E01000480,11
E01000480,0
E01000480,0
E01000480,1
E01000481,9
E01000481,9
E01000481,10
E01000481,1
E01000481,1
E01000481,3
E01000482,32
E01000482,63
E01000482,47
E01000482,0
E01000482,2
E01000482,3
E01000482,17
E01000483,19
E01000483,17
E01000483,12
E01000483,1
E01000483,0
E01000483,2
E01000483,11
E01000484,11
E01000484,8
E01000484,12
E01000484,0
E01000484,3
E01000484,8
E01000485,4
E01000485,10
E01000485,10
E01000485,0
E01000485,1
E01000485,5
E01000485,3
E01000486,6
E01000486,5
E01000486,9
E01000486,1
E01000486,0
E01000486,0
E01000487,11
E01000487,15
E01000487,14
E01000487,0
E01000487,1
E01000487,8
E01000488,8
E01000488,6
E01000488,6
E01000488,0
E01000488,0
E01000488,3
E01000489,10
E01000489,11
E01000489,14
E01000489,0
E01000489,3
E01000489,0
E01000489,3
E01000490,14
E01000490,16
E01000490,17
E01000490,1
E01000490,0
E01000490,3
E01000491,7
E01000491,7
E01000491,16
E01000491,2
E01000491,0
E01000491,1
E01000492,6
E01000492,5
E01000492,7
E01000492,0
E01000492,3
E01000492,1
E01000493,3
E01000493,3
E01000493,7
E01000493,1
E01000493,1
E01000493,2
E01000494,5
E01000494,7
E01000494,12
E01000494,1
E01000494,2
E01000494,3
E01000495,6
E01000495,8
E01000495,11
E01000495,0
E01000495,0
E01000495,1
E01000497,17
E01000497,10
E01000497,13
E01000497,1
E01000497,1
E01000497,9
E01000498,9
E01000498,10
E01000498,10
E01000498,0
E01000498,0
E01000498,0
E01000499,17
E01000499,11
E01000499,17
E01000499,0
E01000499,1
E01000499,2
E01000499,5
E01000501,9
E01000501,18
E01000501,12
E01000501,2
E01000501,1
E01000501,2
E01000502,9
E01000502,24
E01000502,5
E01000502,2
E01000502,0
E01000502,3
E01000503,7
E01000503,15
E01000503,16
E01000503,0
E01000503,1
E01000503,3
E01000504,2
E01000504,11
E01000504,4
E01000504,0
E01000504,1
E01000504,5
E01000505,4
E01000505,5
E01000505,8
E01000505,0
E01000505,1
E01000505,1
E01000506,12
E01000506,22
E01000506,20
E01000506,6
E01000506,7
E01000506,2
E01000507,11
E01000507,2
E01000507,4
E01000507,1
E01000507,1
E01000507,5
E01000508,25
E01000508,32
E01000508,41
E01000508,2
E01000508,0
E01000508,9
E01000509,10
E01000509,13
E01000509,7
E01000509,0
E01000509,1
E01000509,0
E01000509,4
E01000510,26
E01000510,67
E01000510,45
E01000510,3
E01000510,5
E01000510,21
E01000511,11
E01000511,9
E01000511,6
E01000511,0
E01000511,0
E01000511,2
E01000511,3
E01000512,6
E01000512,7
E01000512,12
E01000512,0
E01000512,2
E01000512,3
E01000513,4
E01000513,3
E01000513,7
E01000513,0
E01000513,1
E01000513,0
E01000514,2
E01000514,4
E01000514,15
E01000514,0
E01000514,1
E01000514,1
E01000515,9
E01000515,24
E01000515,16
E01000515,0
E01000515,0
E01000515,2
E01000515,7
E01000516,10
E01000516,18
E01000516,12
E01000516,0
E01000516,0
E01000516,9
E01000517,10
E01000517,15
E01000517,16
E01000517,2
E01000517,2
E01000517,0
E01000518,5
E01000518,8
E01000518,4
E01000518,0
E01000518,1
E01000518,2
E01000518,5
E01000519,9
E01000519,8
E01000519,12
E01000519,0
E01000519,1
E01000519,3
E01000520,7
E01000520,9
E01000520,6
E01000520,1
E01000520,0
E01000520,1
E01000521,20
E01000521,32
E01000521,27
E01000521,1
E01000521,8
E01000521,10
E01000521,19
E01000522,9
E01000522,14
E01000522,11
E01000522,0
E01000522,1
E01000522,5
E01000522,7
E01000523,26
E01000523,36
E01000523,29
E01000523,9
E01000523,3
E01000523,17
E01000524,41
E01000524,67
E01000524,56
E01000524,9
E01000524,6
E01000524,32
E01000525,16
E01000525,19
E01000525,18
E01000525,0
E01000525,1
E01000525,2
E01000525,8
E01000526,22
E01000526,32
E01000526,17
E01000526,1
E01000526,4
E01000526,9
E01000526,14
E01000527,22
E01000527,25
E01000527,14
E01000527,2
E01000527,6
E01000527,8
E01000528,9
E01000528,16
E01000528,7
E01000528,0
E01000528,4
E01000528,3
E01000530,7
E01000530,6
E01000530,10
E01000530,0
E01000530,6
E01000530,2
E01000531,13
E01000531,19
E01000531,18
E01000531,1
E01000531,4
E01000531,4
E01000532,8
E01000532,11
E01000532,12
E01000532,3
E01000532,4
E01000532,6
E01000533,29
E01000533,41
E01000533,30
E01000533,0
E01000533,1
E01000533,6
E01000533,9
E01000534,4
E01000534,12
E01000534,4
E01000534,0
E01000534,2
E01000534,0
E01000534,2
E01000535,14
E01000535,26
E01000535,21
E01000535,1
E01000535,4
E01000535,10
E01000536,3
E01000536,6
E01000536,5
E01000536,0
E01000536,0
E01000536,0
E01000538,0
E01000538,7
E01000538,5
E01000538,0
E01000538,0
E01000538,2
E01000539,1
E01000539,2
E01000539,0
E01000539,0
E01000539,0
E01000539,1
E01000540,1
E01000540,3
E01000540,7
E01000540,0
E01000540,0
E01000540,0
E01000541,1
E01000541,4
E01000541,8
E01000541,0
E01000541,1
E01000541,1
E01000541,5
E01000543,17
E01000543,15
E01000543,20
E01000543,1
E01000543,2
E01000543,8
E01000544,8
E01000544,8
E01000544,20
E01000544,1
E01000544,1
E01000544,6
E01000545,22
E01000545,27
E01000545,38
E01000545,0
E01000545,3
E01000545,2
E01000545,16
E01000546,2
E01000546,9
E01000546,14
E01000546,0
E01000546,1
E01000546,1
E01000547,5
E01000547,10
E01000547,12
E01000547,2
E01000547,1
E01000548,21
E01000548,42
E01000548,41
E01000548,3
E01000548,2
E01000548,24
E01000549,2
E01000549,10
E01000549,5
E01000549,0
E01000549,4
E01000549,3
E01000550,7
E01000550,25
E01000550,24
E01000550,1
E01000550,2
E01000550,3
E01000551,7
E01000551,8
E01000551,26
E01000551,3
E01000551,7
E01000551,4
E01000552,10
E01000552,11
E01000552,9
E01000552,2
E01000552,7
E01000552,1
E01000553,20
E01000553,25
E01000553,21
E01000553,1
E01000553,3
E01000553,7
E01000554,3
E01000554,9
E01000554,10
E01000554,0
E01000554,0
E01000554,1
E01000554,1
E01000555,4
E01000555,10
E01000555,9
E01000555,0
E01000555,2
E01000555,1
E01000556,19
E01000556,26
E01000556,32
E01000556,2
E01000556,1
E01000556,13
E01000557,4
E01000557,7
E01000557,8
E01000557,0
E01000557,0
E01000557,1
E01000557,5
E01000558,6
E01000558,16
E01000558,13
E01000558,1
E01000558,2
E01000558,1
E01000559,8
E01000559,8
E01000559,11
E01000559,0
E01000559,2
E01000559,0
E01000559,1
E01000560,0
E01000560,7
E01000560,8
E01000560,1
E01000560,0
E01000560,3
E01000561,3
E01000561,11
E01000561,6
E01000561,0
E01000561,1
E01000561,2
E01000561,3
E01000562,1
E01000562,5
E01000562,4
E01000562,0
E01000562,1
E01000562,2
E01000563,4
E01000563,2
E01000563,7
E01000563,0
E01000563,2
E01000563,3
E01000564,10
E01000564,9
E01000564,10
E01000564,0
E01000564,0
E01000564,2
E01000565,2
E01000565,20
E01000565,8
E01000565,1
E01000565,2
E01000565,6
E01000566,2
E01000566,4
E01000566,5
E01000566,2
E01000566,0
E01000567,4
E01000567,5
E01000567,8
E01000567,1
E01000567,0
E01000568,38
E01000568,62
E01000568,34
E01000568,1
E01000568,8
E01000568,11
E01000569,3
E01000569,2
E01000569,7
E01000569,0
E01000569,0
E01000569,0
E01000570,2
E01000570,9
E01000570,9
E01000570,0
E01000570,0
E01000570,1
E01000570,7
E01000571,13
E01000571,12
E01000571,17
E01000571,1
E01000571,1
E01000571,3
E01000572,2
E01000572,2
E01000572,8
E01000572,0
E01000572,0
E01000573,4
E01000573,10
E01000573,6
E01000573,0
E01000573,0
E01000573,1
E01000574,2
E01000574,4
E01000574,3
E01000574,0
E01000574,1
E01000574,0
E01000575,10
E01000575,11
E01000575,18
E01000575,1
E01000575,1
E01000575,8
E01000576,5
E01000576,8
E01000576,5
E01000576,0
E01000576,1
E01000576,0
E01000576,0
E01000577,12
E01000577,9
E01000577,11
E01000577,0
E01000577,6
E01000577,2
E01000578,27
E01000578,31
E01000578,20
E01000578,0
E01000578,4
E01000578,7
E01000578,9
E01000579,8
E01000579,4
E01000579,11
E01000579,0
E01000579,0
E01000579,4
E01000580,10
E01000580,23
E01000580,16
E01000580,1
E01000580,0
E01000580,4
E01000581,6
E01000581,7
E01000581,3
E01000581,2
E01000581,2
E01000581,5
E01000582,5
E01000582,3
E01000582,6
E01000582,0
E01000582,0
E01000582,1
E01000583,16
E01000583,17
E01000583,40
E01000583,0
E01000583,1
E01000583,13
E01000584,3
E01000584,3
E01000584,8
E01000584,0
E01000584,0
E01000584,4
E01000585,4
E01000585,6
E01000585,2
E01000585,0
E01000585,1
E01000585,2
E01000586,16
E01000586,29
E01000586,35
E01000586,1
E01000586,2
E01000586,10
E01000587,6
E01000587,9
E01000587,7
E01000587,0
E01000587,0
E01000587,4
E01000588,13
E01000588,20
E01000588,25
E01000588,1
E01000588,4
E01000588,6
E01000589,12
E01000589,18
E01000589,14
E01000589,0
E01000589,0
E01000589,5
E01000590,7
E01000590,8
E01000590,11
E01000590,1
E01000590,2
E01000590,1
E01000591,17
E01000591,30
E01000591,22
E01000591,0
E01000591,2
E01000591,0
E01000591,4
E01000592,5
E01000592,6
E01000592,7
E01000592,0
E01000592,3
E01000592,3
E01000593,8
E01000593,13
E01000593,7
E01000593,0
E01000593,6
E01000593,1
E01000594,8
E01000594,15
E01000594,11
E01000594,2
E01000594,5
E01000595,7
E01000595,15
E01000595,19
E01000595,3
E01000595,6
E01000595,5
E01000596,9
E01000596,27
E01000596,17
E01000596,0
E01000596,1
E01000596,6
E01000596,3
E01000599,10
E01000599,19
E01000599,18
E01000599,3
E01000599,2
E01000599,5
E01000600,62
E01000600,105
E01000600,52
E01000600,0
E01000600,1
E01000600,3
E01000600,25
E01000601,29
E01000601,52
E01000601,55
E01000601,3
E01000601,4
E01000601,15
E01000602,7
E01000602,7
E01000602,12
E01000602,1
E01000602,2
E01000602,5
E01000603,3
E01000603,14
E01000603,5
E01000603,0
E01000603,4
E01000603,3
E01000604,12
E01000604,12
E01000604,10
E01000604,1
E01000604,2
E01000604,5
E01000605,12
E01000605,13
E01000605,9
E01000605,0
E01000605,0
E01000605,4
E01000605,6
E01000606,7
E01000606,15
E01000606,13
E01000606,0
E01000606,2
E01000606,1
E01000607,7
E01000607,9
E01000607,11
E01000607,5
E01000607,4
E01000608,22
E01000608,23
E01000608,23
E01000608,0
E01000608,2
E01000608,2
E01000608,14
E01000609,9
E01000609,6
E01000609,6
E01000609,0
E01000609,1
E01000609,3
E01000610,14
E01000610,18
E01000610,15
E01000610,1
E01000610,6
E01000610,4
E01000611,7
E01000611,10
E01000611,6
E01000611,1
E01000611,2
E01000611,4
E01000612,13
E01000612,11
E01000612,10
E01000612,1
E01000612,3
E01000612,4
E01000613,4
E01000613,9
E01000613,6
E01000613,0
E01000613,0
E01000613,3
E01000615,28
E01000615,24
E01000615,33
E01000615,0
E01000615,3
E01000615,7
E01000615,19
E01000616,14
E01000616,10
E01000616,9
E01000616,0
E01000616,6
E01000616,5
E01000617,10
E01000617,15
E01000617,4
E01000617,0
E01000617,0
E01000617,10
E01000618,2
E01000618,6
E01000618,8
E01000618,0
E01000618,3
E01000618,1
E01000619,4
E01000619,5
E01000619,6
E01000619,0
E01000619,1
E01000619,6
E01000620,7
E01000620,12
E01000620,18
E01000620,2
E01000620,1
E01000620,4
E01000621,5
E01000621,7
E01000621,11
E01000621,1
E01000621,1
E01000621,5
E01000622,9
E01000622,5
E01000622,5
E01000622,1
E01000622,2
E01000622,4
E01000623,8
E01000623,6
E01000623,6
E01000623,2
E01000623,1
E01000623,0
E01000624,3
E01000624,7
E01000624,8
E01000624,1
E01000624,0
E01000624,0
E01000624,4
E01000625,9
E01000625,6
E01000625,13
E01000625,1
E01000625,1
E01000625,2
E01000626,15
E01000626,10
